departamento,anio,poblacion_total,vif_fisica_consolidada,vif_psicologica_consolidada,vif_patrimonial_consolidada,tasa_fisica,tasa_psicologica,tasa_patrimonial,tasa_divorcios_10k,pct_educacion_superior,pct_uniones_hecho,pct_casados,pct_decision_mujer,pct_decision_hombre,tasa_desempleo,tasa_quehaceres_hogar,vif_predominante
Chiquimula,2020,415063,329,536,179,7.926507542228529,12.913702257247694,4.312598328446525,2.481550993463643,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2020,176632,357,845,52,20.211513202590698,47.83957606775669,2.9439739118619506,3.8498120385887042,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2020,733181,845,993,61,11.525121354754146,13.543722491444814,0.8319910090414235,2.3459418615594236,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2020,3015081,1433,3141,569,4.752774469408948,10.417630571118986,1.8871798137429807,4.513974914770118,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2020,1170669,455,659,194,3.8866665129084312,5.629259850564079,1.6571720956137046,1.1788131401788209,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2020,408688,465,686,70,11.377872606976473,16.785420663195396,1.712798026856673,3.2787847942684882,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2020,342923,146,304,17,4.257515535557545,8.864963854859546,0.49573811030464565,2.6536569433954558,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
Jutiapa,2020,488395,492,1168,104,10.073813204475885,23.915068745585028,2.1294239294014066,3.1531854339213137,3.2240785955640465,18.29292383190202,31.48198207564825,21.452122603132732,28.17319961975558,2.486654972678975,34.31759158418804,Psicologica
Petén,2020,545600,376,668,60,6.891495601173021,12.24340175953079,1.099706744868035,1.9428152492668622,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2020,799101,1072,1314,79,13.4150751907456,16.443478358805706,0.988610951556812,4.692773504225373,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2020,949261,360,353,232,3.7924237907172,3.71868221700881,2.4440064429066397,1.5485730478761899,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Fisica
Retalhuleu,2020,326828,720,1422,82,22.029936235573448,43.509124065257566,2.508964960162532,3.641058905601723,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2020,330469,783,1252,64,23.693599097040874,37.88555053575373,1.9366415609330982,2.572102073114271,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2020,1032277,972,1339,83,9.416077273832508,12.971324557265152,0.8040477507490722,1.995588393425408,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2020,396607,649,1093,309,16.363805984261496,27.558767243139933,7.791087903138371,4.135075780306449,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2020,421583,277,443,25,6.570473667107071,10.508013843062933,0.5930030385475695,0.972524983218014,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2020,554695,910,1395,96,16.40541198316192,25.14895573242953,1.730680824597301,2.8303842652268365,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2020,418569,264,406,15,6.307203830192871,9.699714981281462,0.35836385398823134,2.1024012767309572,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2020,245374,401,696,135,16.342399765256303,28.364863432963556,5.501805407255862,3.708624385631729,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
Alta Verapaz,2021,1215038,2204,3809,419,18.13935037422698,31.34881378195579,3.448451817967833,1.5966578823049156,2.070863560171225,18.382794624838862,34.81548474765405,12.244469152447406,32.76660567486408,2.142470175280189,36.34419139333063,Psicologica
Baja Verapaz,2021,299476,489,1064,94,16.328520482442666,35.52872350371983,3.138815798260963,5.709973420240687,2.932476408021828,17.504230676248874,35.28054328476297,18.716821316706618,23.28426687057924,1.9486604869104616,33.063007826387135,Psicologica
Chimaltenango,2021,615776,1056,1934,249,17.149093176739594,31.407524814218156,4.043678220651666,4.189835264771605,3.1773399014778327,9.358587598631967,39.7263094207709,14.75674865736615,20.614654227423642,1.4770505539521461,30.973856418257935,Psicologica
Chiquimula,2021,415063,207,442,56,4.987194715019166,10.648985816610972,1.3491927731452817,6.480943856715728,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2021,176632,384,1168,168,21.740115041442095,66.12618325105304,9.511300330630917,11.662665881606957,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2021,733181,979,1490,159,13.352773735271372,20.322403335601987,2.168632302255514,6.765041647287641,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2021,3015081,2529,6728,851,8.387834356688925,22.31449171680628,2.822478069411734,11.07432934637577,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2021,1170669,498,739,223,4.253977853688788,6.3126297868996275,1.904893697535341,3.408307557473547,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2021,408688,574,883,147,14.044943820224718,21.605723681634892,3.5968758563990133,7.58524840465098,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2021,342923,114,344,22,3.32436144557233,10.031406467341064,0.6415434368648355,7.086138870825229,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
Jutiapa,2021,488395,536,1409,144,10.974723328453404,28.84959919737098,2.9484331330173323,7.59631036353771,3.2240785955640465,18.29292383190202,31.48198207564825,21.452122603132732,28.17319961975558,2.486654972678975,34.31759158418804,Psicologica
Petén,2021,545600,451,894,78,8.266129032258064,16.385630498533725,1.4296187683284458,4.728739002932552,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2021,799101,1077,1280,79,13.477645504135273,16.01800022775594,0.988610951556812,9.610800136653564,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2021,949261,469,576,264,4.94068543846213,6.067878065147521,2.78111077985928,2.9496629483356,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Psicologica
Retalhuleu,2021,326828,777,1494,84,23.773972854223015,45.71211768881491,2.570159227483569,9.54630570208183,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2021,330469,927,1545,78,28.051042609140342,46.75173768190057,2.3602819023872135,5.719144609630556,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2021,1032277,908,1194,65,8.796088646748887,11.566662824028821,0.6296759493818035,4.378669678778079,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2021,396607,751,1433,250,18.935621408598436,36.13148532426306,6.303469177296416,8.14408217706697,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2021,421583,262,418,24,6.214671843978529,9.915010804515362,0.5692829170056668,2.277131668022667,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2021,554695,893,1499,87,16.098937253806145,27.02385995907661,1.5684294972913044,5.931187409297001,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2021,418569,286,464,51,6.832804149375611,11.085388550035955,1.2184371035599866,4.3003662478587765,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2021,245374,588,907,108,23.963419107158867,36.96398151393383,4.4014443258046905,7.254232314752175,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
Alta Verapaz,2022,1215038,2326,3804,347,19.14343419711976,31.307662805607727,2.8558777585556996,1.6295786633833673,2.070863560171225,18.382794624838862,34.81548474765405,12.244469152447406,32.76660567486408,2.142470175280189,36.34419139333063,Psicologica
Baja Verapaz,2022,299476,535,1232,91,17.86453672414484,41.13852195167559,3.0386408259760382,4.841790327104676,2.932476408021828,17.504230676248874,35.28054328476297,18.716821316706618,23.28426687057924,1.9486604869104616,33.063007826387135,Psicologica
Chimaltenango,2022,615776,1043,1923,131,16.937977446344124,31.228888426960452,2.127396975523567,3.4103310294652602,3.1773399014778327,9.358587598631967,39.7263094207709,14.75674865736615,20.614654227423642,1.4770505539521461,30.973856418257935,Psicologica
Chiquimula,2022,415063,205,447,87,4.939009258835405,10.769449457070372,2.0960673439935626,5.1076583554785655,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2022,176632,392,1043,144,22.193034104805474,59.049322886000276,8.152543140540786,10.134064042755558,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2022,733181,1026,1625,177,13.993815988139353,22.163694912988746,2.4141378459070815,6.778680844157172,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2022,3015081,2507,7321,877,8.314867826104837,24.28127138209554,2.9087112419202006,10.928396285207596,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2022,1170669,594,815,211,5.074021777291446,6.961831226418398,1.8023882070850088,3.8439558918874592,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2022,408688,485,901,109,11.867243471792664,22.04615745996946,2.667071213248248,6.998003366871551,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2022,342923,137,416,21,3.9950659477492034,12.1310031698078,0.6123823715527976,6.940333544265039,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
Jutiapa,2022,488395,388,1116,98,7.944389275074479,22.850356780884326,2.0065725488590176,8.231042496340052,3.2240785955640465,18.29292383190202,31.48198207564825,21.452122603132732,28.17319961975558,2.486654972678975,34.31759158418804,Psicologica
Petén,2022,545600,382,920,71,7.001466275659824,16.86217008797654,1.3013196480938418,5.975073313782991,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2022,799101,1144,1731,109,14.316087703556873,21.661842495504324,1.3640328318948418,9.936165766279856,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2022,949261,425,596,283,4.47716697515225,6.27856827574292,2.9812664799249102,3.3078363063477796,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Psicologica
Retalhuleu,2022,326828,717,1493,94,21.938144834591895,45.68152055515439,2.876130564088756,10.127651241631684,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2022,330469,997,1532,90,30.16924431641092,46.35835736483604,2.723402195062169,5.265244243786861,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2022,1032277,976,1328,87,9.454826563025234,12.864764011985155,0.8427970399417986,5.4733370984726,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2022,396607,503,1032,158,12.682579984720391,26.02072076387961,3.983792520051335,7.96758504010267,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2022,421583,177,277,23,4.198461512916792,6.570473667107071,0.545562795463764,3.249656651240681,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2022,554695,910,1411,75,16.40541198316192,25.43740253652908,1.3520943942166417,8.743543749267616,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2022,418569,230,362,30,5.494912427819547,8.648514342915982,0.7167277079764627,4.8020756434423,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2022,245374,425,810,68,17.32049850432401,33.01083244353518,2.771279760691842,7.947052254925135,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
Alta Verapaz,2023,1215038,2193,3542,272,18.048818226261236,29.15135164496913,2.238613113334727,,2.070863560171225,18.382794624838862,34.81548474765405,12.244469152447406,32.76660567486408,2.142470175280189,36.34419139333063,Psicologica
Baja Verapaz,2023,299476,442,995,71,14.759112583312184,33.224699141166575,2.370807677409876,,2.932476408021828,17.504230676248874,35.28054328476297,18.716821316706618,23.28426687057924,1.9486604869104616,33.063007826387135,Psicologica
Chimaltenango,2023,615776,963,1916,108,15.638803720833549,31.11521072597828,1.7538845294392766,,3.1773399014778327,9.358587598631967,39.7263094207709,14.75674865736615,20.614654227423642,1.4770505539521461,30.973856418257935,Psicologica
Chiquimula,2023,415063,189,355,44,4.553525609365325,8.55291847261741,1.0600800360427212,,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2023,176632,330,898,40,18.6829113637393,50.84016486253906,2.2645953168168846,,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2023,733181,833,1475,133,11.361450992319769,20.117815382559016,1.814013183647694,,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2023,3015081,2707,7746,895,8.978199922323812,25.69085208656086,2.968411130579908,,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2023,1170669,578,803,203,4.9373477900243365,6.859325735968066,1.7340512134514539,,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2023,408688,282,661,49,6.900129193908312,16.173707082175156,1.198958618799671,,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2023,342923,200,428,20,5.832213062407596,12.480935953552255,0.5832213062407595,,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
Jutiapa,2023,488395,318,1094,36,6.511123168746608,22.399901718895567,0.7371082832543331,,3.2240785955640465,18.29292383190202,31.48198207564825,21.452122603132732,28.17319961975558,2.486654972678975,34.31759158418804,Psicologica
Petén,2023,545600,417,863,99,7.642961876832844,15.817448680351905,1.8145161290322582,,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2023,799101,971,1570,53,12.151154860274232,19.647078404356897,0.6632453219305194,,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2023,949261,641,1188,44,6.75262124958257,12.51499850936676,0.46351846330988,,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Psicologica
Retalhuleu,2023,326828,753,1507,80,23.03964164637057,46.10988042640166,2.4477706928414946,,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2023,330469,651,1258,85,19.699275877616355,38.06711068209121,2.572102073114271,,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2023,1032277,1045,1413,93,10.123251801599764,13.68818640733059,0.9009209737308882,,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2023,396607,322,824,44,8.118868300357784,20.77623440836899,1.1094105752041694,,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2023,421583,214,336,16,5.076106009967195,7.969960838079335,0.3795219446704445,,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2023,554695,755,1360,78,13.611083568447524,24.51797834846177,1.4061781699853073,,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2023,418569,288,455,26,6.880585996574042,10.870370237643016,0.6211640135796009,,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2023,245374,335,661,53,13.652628232820105,26.938469438489815,2.1599680487745236,,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
